session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id
100044,2021-09-24T16:26:04,102,1291,VIEW_PRODUCT,5,
100044,2021-09-24T16:30:27,102,,VIEW_PRODUCT,5,
100045,2021-07-18T15:21:07,102,1283,VIEW_PRODUCT,0,
100046,2021-06-04T16:52:48,102,1283,VIEW_PRODUCT,0,
100047,2020-10-31T09:36:16,102,1038,VIEW_PRODUCT,10,
100048,2021-05-15T20:48:20,102,1319,VIEW_PRODUCT,10,
100048,2021-05-15T20:52:43,102,1317,VIEW_PRODUCT,10,
100048,2021-05-15T20:54:00,102,1316,VIEW_PRODUCT,10,
100048,2021-05-15T20:55:17,,1316,BUY_PRODUCT,10,20022
100049,2021-10-13T07:25:33,102,1233,VIEW_PRODUCT,5,
100049,2021-10-13T07:27:55,102,1234,VIEW_PRODUCT,5,
100049,2021-10-13T07:32:50,102,1234,BUY_PRODUCT,5,20023
100050,2021-03-15T10:51:12,102,,VIEW_PRODUCT,10,
100050,2021-03-15T10:52:40,102,1053,VIEW_PRODUCT,10,
100050,2021-03-15T10:53:07,102,1050,VIEW_PRODUCT,10,
100050,2021-03-15T10:55:02,102,1056,VIEW_PRODUCT,10,
100050,2021-03-15T10:59:57,102,1054,VIEW_PRODUCT,10,
100050,2021-03-15T11:02:28,102,1048,VIEW_PRODUCT,10,
100050,2021-03-15T11:04:54,102,1052,VIEW_PRODUCT,10,
100050,2021-03-15T11:07:49,102,1049,VIEW_PRODUCT,10,
100051,2021-03-09T13:21:09,102,1293,VIEW_PRODUCT,10,
100051,2021-03-09T13:26:03,,1291,VIEW_PRODUCT,10,
100051,2021-03-09T13:29:26,,,VIEW_PRODUCT,10,
100051,2021-03-09T13:29:58,102,1288,VIEW_PRODUCT,10,
100051,2021-03-09T213:31:58,102,1286,VIEW_PRODUCT,10,
100051,2021-03-09T13:36:53,102,1286,BUY_PRODUCT,10,20024
100052,2020-12-06T23:52:26,102,1005,VIEW_PRODUCT,0,
100052,2020-12-06T23:57:15,102,1010,VIEW_PRODUCT,0,
100052,2020-12-07T00:01:28,102,1009,VIEW_PRODUCT,0,
100052,2020-12-07T00:06:13,102,1004,VIEW_PRODUCT,0,
100052,2020-12-07T00:07:26,102,1013,VIEW_PRODUCT,0,
100052,2020-12-07T00:08:05,102,1011,VIEW_PRODUCT,0,
100052,2020-12-07T00:12:42,102,1007,VIEW_PRODUCT,0,
100052,2020-12-07T00:15:15,102,1007,BUY_PRODUCT,0,20025
100053,2021-10-17T06:55:36,103,1283,VIEW_PRODUCT,20,
100053,2021-10-17T06:58:04,103,1283,BUY_PRODUCT,20,20026
100054,2021-10-06T21:45:46,103,1283,VIEW_PRODUCT,10,
100055,2021-10-10T14:24:20,103,,VIEW_PRODUCT,5,
100056,2021-10-04T02:49:56,103,1287,VIEW_PRODUCT,10,
100056,2021-10-04T02:54:41,103,1285,VIEW_PRODUCT,10,
100056,2021-10-04T02:56:27,103,1286,VIEW_PRODUCT,10,
100056,2021-10-04T02:57:09,103,1286,BUY_PRODUCT,10,20027
100057,2021-10-18T05:21:22,103,1025,VIEW_PRODUCT,15,
100057,2021-10-18T05:23:55,103,1034,VIEW_PRODUCT,15,
100057,2021-10-18T05:25:40,103,1030,VIEW_PRODUCT,15,
100057,2021-10-18T05:26:48,103,1036,VIEW_PRODUCT,15,
100057,2021-10-18T05:29:41,103,1036,BUY_PRODUCT,15,20028
100058,2021-10-19T00:33:59,103,,VIEW_PRODUCT,20,
100058,2021-10-19T00:36:16,103,1051,VIEW_PRODUCT,20,
100058,2021-10-19T00:36:29,103,1055,VIEW_PRODUCT,20,
100058,2021-10-19T00:38:50,103,1050,VIEW_PRODUCT,20,
100058,2021-10-19T00:39:11,103,1049,VIEW_PRODUCT,20,
100058,2021-10-19T00:42:34,103,,BUY_PRODUCT,20,20029
100059,2021-10-04T11:28:35,,1292,VIEW_PRODUCT,0,
100059,2021-10-04T11:32:21,103,1290,VIEW_PRODUCT,0,
100059,2021-10-04T11:33:41,103,1289,VIEW_PRODUCT,0,
100059,2021-10-04T11:37:56,103,1285,VIEW_PRODUCT,0,
100059,2021-10-04T11:40:40,103,1286,VIEW_PRODUCT,0,
100060,2021-10-12T04:17:26,103,1011,VIEW_PRODUCT,5,
100060,2021-10-12T04:22:15,103,1007,VIEW_PRODUCT,5,
100060,2021-10-12T04:24:44,103,1010,VIEW_PRODUCT,5,
100060,2021-10-12T04:27:46,103,1010,BUY_PRODUCT,5,20030
100061,2021-10-18T03:16:52,103,1017,VIEW_PRODUCT,20,
100061,2021-10-18T03:17:13,103,1037,VIEW_PRODUCT,20,
100061,2021-10-18T03:17:33,103,1030,VIEW_PRODUCT,20,
100061,2021-10-18T03:21:03,103,1039,VIEW_PRODUCT,20,
100061,2021-10-18T03:25:24,103,1034,VIEW_PRODUCT,20,
100061,2021-10-18T03:25:45,103,1036,VIEW_PRODUCT,20,
100061,2021-10-18T03:27:17,,1033,VIEW_PRODUCT,20,
100061,2021-10-18T03:29:26,103,1032,VIEW_PRODUCT,20,
100061,2021-10-18T03:33:31,,1025,VIEW_PRODUCT,20,
100061,2021-10-18T03:36:59,103,1038,VIEW_PRODUCT,20,
100062,2021-09-28T00:55:59,103,1318,VIEW_PRODUCT,20,
100062,2021-09-28T00:57:15,103,1318,BUY_PRODUCT,20,20031
100063,2021-10-20T19:48:04,103,1075,VIEW_PRODUCT,5,
100063,2021-10-20T19:52:16,103,1076,VIEW_PRODUCT,5,
100063,2021-10-20T19:54:00,103,1080,VIEW_PRODUCT,5,
100063,2021-10-20T19:58:03,103,1081,VIEW_PRODUCT,5,
100063,2021-10-20T20:00:12,103,1081,BUY_PRODUCT,5,20032
100064,2021-10-14T06:02:50,103,1040,VIEW_PRODUCT,15,
100064,2021-10-14T06:06:26,103,,VIEW_PRODUCT,15,
100064,2021-10-14T06:10:57,103,1084,VIEW_PRODUCT,15,
100064,2021-10-14T06:12:36,103,1047,VIEW_PRODUCT,15,
100064,2021-10-14T06:16:46,103,1042,VIEW_PRODUCT,15,
100064,2021-10-14T06:19:38,103,1041,VIEW_PRODUCT,15,
100065,2021-10-25T01:44:59,103,1234,VIEW_PRODUCT,15,
100065,2021-10-25T01:46:26,103,1233,VIEW_PRODUCT,15,
100065,2021-10-25T01:50:25,103,1233,BUY_PRODUCT,15,20033
100066,2021-10-07T03:48:58,103,1003,VIEW_PRODUCT,15,
100066,2021-10-07T03:52:38,103,1003,BUY_PRODUCT,15,20034
100067,2021-10-26T20:28:32,103,1293,VIEW_PRODUCT,5,
100067,2021-10-26T20:29:38,103,1286,VIEW_PRODUCT,5,
100067,2021-10-26T20:30:43,103,1284,VIEW_PRODUCT,5,
100067,2021-10-26T20:35:15,103,1284,BUY_PRODUCT,5,20035
100068,2021-10-22T17:00:40,103,1290,VIEW_PRODUCT,0,
100068,2021-10-22T17:02:14,103,,VIEW_PRODUCT,0,
100068,2021-10-22T17:02:24,103,1292,VIEW_PRODUCT,0,
100068,2021-10-22T17:03:04,103,1286,VIEW_PRODUCT,0,
100068,2021-10-22T17:07:07,103,1287,VIEW_PRODUCT,0,
100068,2021-10-22T17:11:54,103,1293,VIEW_PRODUCT,0,
100068,2021-10-22T17:16:24,103,1289,VIEW_PRODUCT,0,
100068,2021-10-22T17:19:43,103,1284,VIEW_PRODUCT,0,
100068,2021-10-22T17:21:28,103,1288,VIEW_PRODUCT,0,
100068,2021-10-22T17:22:59,103,1291,VIEW_PRODUCT,0,
100069,2021-10-21T07:18:47,103,,VIEW_PRODUCT,15,
100070,2021-10-16T10:25:07,103,1067,VIEW_PRODUCT,20,
100071,2021-10-03T21:31:48,103,1074,VIEW_PRODUCT,15,
100072,2021-10-02T15:31:42,103,1234,VIEW_PRODUCT,5,
100072,2021-10-02T15:32:53,103,1233,VIEW_PRODUCT,5,
100072,2021-10-02T15:37:31,103,1233,BUY_PRODUCT,5,20036
100073,2021-10-20T13:32:31,103,1040,VIEW_PRODUCT,5,
100073,2021-10-20T13:34:47,103,1043,VIEW_PRODUCT,5,
100073,2021-10-20T13:38:08,103,1041,VIEW_PRODUCT,5,
100073,2021-10-20T13:42:32,103,1084,VIEW_PRODUCT,5,
100073,2021-10-20T13:45:09,103,1044,VIEW_PRODUCT,5,
100073,2021-10-20T13:46:50,103,1042,VIEW_PRODUCT,5,
100073,2021-10-20T13:47:15,103,1046,VIEW_PRODUCT,5,
100073,2021-10-20T13:51:20,103,,VIEW_PRODUCT,5,
100073,2021-10-20T13:51:49,103,1047,BUY_PRODUCT,5,20037
100074,2021-09-29T02:49:45,103,1283,VIEW_PRODUCT,20,
100074,2021-09-29T02:54:39,103,1283,BUY_PRODUCT,20,20038
100075,2021-10-27T11:18:24,103,1278,VIEW_PRODUCT,0,
100075,2021-10-27T11:21:17,103,1281,VIEW_PRODUCT,0,
100076,2021-10-20T19:44:38,103,1001,VIEW_PRODUCT,10,
100077,2021-09-29T04:38:51,103,1276,VIEW_PRODUCT,5,
100077,2021-09-29T04:40:02,103,1277,VIEW_PRODUCT,5,
100078,2021-10-17T19:30:45,103,1001,VIEW_PRODUCT,5,
100079,2021-10-10T17:07:38,103,1278,VIEW_PRODUCT,0,
100079,2021-10-10T17:12:11,,1281,VIEW_PRODUCT,0,
100080,2021-10-01T08:02:06,103,1317,VIEW_PRODUCT,10,
100080,2021-10-01T08:03:29,103,1315,VIEW_PRODUCT,10,
100080,2021-10-01T08:03:44,103,1319,VIEW_PRODUCT,10,
100080,2021-10-01T08:04:36,103,1319,BUY_PRODUCT,10,20039
100081,2021-10-07T06:19:37,103,1033,VIEW_PRODUCT,10,
100081,2021-10-07T06:20:45,103,1039,VIEW_PRODUCT,10,
100081,2021-10-07T06:24:43,103,1036,VIEW_PRODUCT,10,
100081,2021-10-07T06:28:13,103,1017,VIEW_PRODUCT,10,
100082,2021-09-28T11:28:44,103,1081,VIEW_PRODUCT,10,
100082,2021-09-28T11:33:27,103,1077,VIEW_PRODUCT,10,
100082,2021-09-28T11:38:21,103,,VIEW_PRODUCT,10,
100082,2021-09-28T11:41:25,,1080,VIEW_PRODUCT,10,
100082,2021-09-28T11:42:46,103,1002,VIEW_PRODUCT,10,
100082,2021-09-28T11:45:35,103,1078,VIEW_PRODUCT,10,
100082,2021-09-28T11:45:54,103,1078,BUY_PRODUCT,10,20040
100083,2021-10-25T17:58:46,103,1047,VIEW_PRODUCT,20,
100083,2021-10-25T17:59:13,103,1046,VIEW_PRODUCT,20,
100083,2021-10-25T18:03:04,103,1043,VIEW_PRODUCT,20,
100083,2021-10-25T18:06:38,103,1045,VIEW_PRODUCT,20,
100083,2021-10-25T18:06:46,103,1041,VIEW_PRODUCT,20,
100083,2021-10-25T18:07:50,,1084,VIEW_PRODUCT,20,
100083,2021-10-25T18:12:45,103,1042,VIEW_PRODUCT,20,
100083,2021-10-25T18:14:46,103,1044,VIEW_PRODUCT,20,
100084,2021-10-23T01:43:42,103,1048,VIEW_PRODUCT,20,
100084,2021-10-23T01:44:57,103,1054,VIEW_PRODUCT,20,
100084,2021-10-23T01:49:28,103,1056,VIEW_PRODUCT,20,
100084,2021-10-23T01:54:05,103,1057,VIEW_PRODUCT,20,
100084,2021-10-23T01:54:52,103,1051,VIEW_PRODUCT,20,
100084,2021-10-23T01:56:11,103,1050,VIEW_PRODUCT,20,
100084,2021-10-23T01:59:14,103,1050,BUY_PRODUCT,20,20041
100085,2021-10-19T21:32:11,103,1017,VIEW_PRODUCT,15,
100086,2021-10-06T18:20:48,103,1002,VIEW_PRODUCT,15,
100086,2021-10-06T18:23:04,103,1079,VIEW_PRODUCT,15,
100086,2021-10-06T18:24:21,103,1079,BUY_PRODUCT,15,20042
100087,2021-10-07T05:30:42,103,1233,VIEW_PRODUCT,15,
100088,2021-10-10T08:57:11,103,1033,VIEW_PRODUCT,15,
100088,2021-10-10T08:58:07,103,1034,VIEW_PRODUCT,15,
100088,2021-10-10T09:02:51,103,1037,VIEW_PRODUCT,15,
100088,2021-10-10T09:06:55,103,1030,VIEW_PRODUCT,15,
100088,2021-10-10T09:07:54,103,1025,VIEW_PRODUCT,15,
100088,2021-10-10T09:12:39,103,1036,VIEW_PRODUCT,15,
100088,2021-10-10T09:15:15,103,1038,VIEW_PRODUCT,15,
100088,2021-10-10T09:18:01,103,1032,VIEW_PRODUCT,15,
100088,2021-10-10T09:22:43,103,1017,VIEW_PRODUCT,15,
100089,2021-10-17T04:11:54,103,,VIEW_PRODUCT,15,
100089,2021-10-17T04:12:32,103,1012,VIEW_PRODUCT,15,
100089,2021-10-17T04:14:08,103,1008,VIEW_PRODUCT,15,
100089,2021-10-17T04:15:58,103,1005,VIEW_PRODUCT,15,
100089,2021-10-17T04:18:47,,1013,VIEW_PRODUCT,15,
100090,2021-10-21T02:30:39,103,1067,VIEW_PRODUCT,15,
100090,2021-10-21T02:31:44,103,1035,VIEW_PRODUCT,15,
100091,2021-09-29T15:34:08,,1067,VIEW_PRODUCT,20,
100092,2021-09-29T16:20:34,103,1283,VIEW_PRODUCT,10,
100092,2021-09-29T16:25:05,103,1283,BUY_PRODUCT,10,20043
100093,2021-10-08T01:27:10,103,1038,VIEW_PRODUCT,20,
100093,2021-10-08T01:30:00,103,1038,BUY_PRODUCT,20,20044
100094,2021-10-12T07:18:41,103,1036,VIEW_PRODUCT,10,
100094,2021-10-12T07:20:28,103,1033,VIEW_PRODUCT,10,
100094,2021-10-12T07:25:07,103,1034,VIEW_PRODUCT,10,
100094,2021-10-12T07:27:09,103,1038,VIEW_PRODUCT,10,
100094,2021-10-12T07:28:53,103,1039,VIEW_PRODUCT,10,
100094,2021-10-12T07:33:26,103,1025,VIEW_PRODUCT,10,
100094,2021-10-12T07:35:18,103,1025,BUY_PRODUCT,10,20045
100095,2021-10-10T12:33:32,,1234,VIEW_PRODUCT,0,
100096,2021-10-18T12:41:42,103,1001,VIEW_PRODUCT,5,
100097,2021-10-07T21:36:05,103,1067,VIEW_PRODUCT,10,
100097,2021-10-07T21:36:57,103,1035,VIEW_PRODUCT,10,
100098,2021-10-05T01:31:33,103,1276,VIEW_PRODUCT,10,
100098,2021-10-05T01:34:16,103,1277,VIEW_PRODUCT,10,
100098,2021-10-05T01:34:56,103,1277,BUY_PRODUCT,10,20046
100099,2021-10-13T21:24:37,,,VIEW_PRODUCT,15,
100099,2021-10-13T21:25:23,,1276,BUY_PRODUCT,15,20047
100100,2021-10-25T08:57:53,103,1233,VIEW_PRODUCT,15,
100100,2021-10-25T09:00:52,103,1233,BUY_PRODUCT,15,20048
100101,2021-10-17T20:37:57,103,1318,VIEW_PRODUCT,5,
100102,2021-10-20T18:58:14,103,1318,VIEW_PRODUCT,10,
100103,2021-10-02T21:25:00,103,1277,VIEW_PRODUCT,20,
100104,2021-10-18T14:28:14,103,1281,VIEW_PRODUCT,5,
100104,2021-10-18T14:29:11,103,1281,BUY_PRODUCT,5,20049
100105,2021-10-03T01:08:07,103,1278,VIEW_PRODUCT,15,
100106,2021-10-05T18:43:44,103,1233,VIEW_PRODUCT,5,
100106,2021-10-05T18:45:16,103,1233,BUY_PRODUCT,5,20050
100107,2021-10-05T09:34:10,103,1284,VIEW_PRODUCT,5,
100108,2021-10-22T20:12:49,103,1032,VIEW_PRODUCT,5,
100108,2021-10-22T20:12:56,103,1039,VIEW_PRODUCT,5,
100109,2021-10-14T20:49:17,103,1278,VIEW_PRODUCT,10,
100109,2021-10-14T20:54:04,103,1281,VIEW_PRODUCT,10,
100110,2021-10-07T19:35:05,103,1278,VIEW_PRODUCT,10,
100110,2021-10-07T19:38:05,103,1281,VIEW_PRODUCT,10,
100111,2021-10-07T02:12:25,103,1286,VIEW_PRODUCT,15,
100111,2021-10-07T02:14:48,103,1285,VIEW_PRODUCT,15,
100111,2021-10-07T02:19:23,103,1293,VIEW_PRODUCT,15,
100111,2021-10-07T02:19:48,103,1290,VIEW_PRODUCT,15,
100111,2021-10-07T02:21:26,103,1284,VIEW_PRODUCT,15,
100111,2021-10-07T02:22:56,103,1287,VIEW_PRODUCT,15,
